key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735663851,6:2 Chlorinated Polyfluoroalkyl Ether Sulfonates Exert Stronger Thyroid Homeostasis Disruptive Effects in Newborns than Perfluorooctanesulfonate: Evidence Based on Bayesian Benchmark Dose Values from a Population Study,2023,NA,NA,Environmental Science and Technology,NA,57,31,11489-11498,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167479109&doi=10.1021%2facs.est.3c03952&partnerID=40&md5=97abed4063b6fc85beed9a8e4263f1e9,NA,NA,NA,"Growing toxicologic evidence suggests that emerging perfluoroalkyl substances (PFASs), like chlorinated polyfluoroalkyl ether sulfonate (Cl-PFESA), may be as toxic or more toxic than perfluorooctanesulfonate (PFOS) and perfluorooctanoic acid (PFOA). However, further investigations are needed in terms of the human health risk assessment. This study examined the effects of emerging and legacy PFAS exposure on newborn thyroid homeostasis and compared the thyroid disruption caused by 6:2 Cl-PFESA and PFOS using a benchmark dose approach. The health effects of mixture and individual exposure were estimated using the partial least-squares (PLS) model and linear regression, respectively. A Bayesian benchmark dose (BMD) analysis determined the BMD value for adverse effect comparison between 6:2 Cl-PFESA and PFOS. The median (interquartile range) concentrations of 6:2 Cl-PFESA (0.573 [0.351-0.872] ng/mL), PFOS (0.674 [0.462-1.007] ng/mL), and PFOA (1.457 [1.034, 2.405] ng/mL) were found to be similar. The PLS model ranked the PFAS variables’ importance in projection (VIP) scores as follows: 6:2 Cl-PFESA > PFOS > PFOA. Linear regression showed that 6:2 Cl-PFESA had a positive association with free triiodothyronine (FT3, P = 0.006) and triiodothyronine (T3, P = 0.014), while PFOS had a marginally significant positive association with FT3 alone (P = 0.042). The BMD analysis indicated that the estimated BMD10 for 6:2 Cl-PFESA (1.01 ng/mL) was lower than that for PFOS (1.66 ng/mL) in relation to a 10% increase in FT3. These findings suggest that 6:2 Cl-PFESA, an alternative to PFOS, has a more pronounced impact on newborns’ thyroid homeostasis compared to PFOS and other legacy PFASs. © 2023 American Chemical Society.",NA,10.1021/acs.est.3c03952,"Alkanesulfonic Acids;Fluorocarbons;Humans;PFOS;Article;Perfluoroalkyl substances;Perfluorooctane sulfonates;Thyroid Gland;Ether;Ethers;China;Infant;Newborn;female;fluorocarbon;liothyronine;male;thyroxine;Triiodothyronine;comparative study;controlled study;chemistry;Health risks;Chlorine compounds;perfluorooctanesulfonic acid;perfluorooctanoic acid;Perfluorooctanoic acid;chlorination;regression analysis;adult;alkanesulfonic acid;risk assessment;Risk assessment;sulfonate;human;cohort analysis;major clinical study;newborn;Barium compounds;health risk;ether derivative;thyroid gland;Least squares approximations;cholesterol;evidence based practice;ether;Benchmark dose;benchmarking;triacylglycerol;high density lipoprotein;low density lipoprotein;population research;umbilical cord blood;free liothyronine index;hormone blood level;Alkanesulfonates;homeostasis;Benchmarking;thyrotropin;Bayes theorem;Bayes Theorem;free thyroxine index;cord serum;linear regression analysis;Sulphonates;Thyroid disruption;6:2 chlorinated polyfluoroalkyl ether sulphonate;6:2 Cl-PFESA;Bayesian;Bayesian network;benchmark dose;Homoeostasis;newborns;partial least squares regression;thyroid disruption;Infant, Newborn;Sulfones",NA,NA
rayyan-735664331,A Matrix-Correction Approach to Estimate the Bioaccumulation Potential of Emerging PFASs,2020,NA,NA,Environmental Science and Technology,NA,54,2,1005-1013,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078376078&doi=10.1021%2facs.est.9b04906&partnerID=40&md5=9e6e7808fe9d7d2b40bff03130874436,NA,NA,NA,"Recent studies employing high-resolution mass spectrometry have discovered numerous emerging per- and polyfluoroalkyl substances (PFASs) in the environment, but the lack of authentic standards for these contaminants hampers quantitative evaluation of hazard properties. Here, we tested a matrix-correction methodology for determining the bioaccumulation potential of emerging PFASs based on peak area in crucian carp from Xiaoqing river, China. Fortification experiments of emerging PFASs extracted from surface water and sediment samples demonstrated that the quantification bias in fish tissues was <34% for analytes detected in fish and water. Tissue distribution ratios (TBRs) and whole-body bioaccumulation factors (BAFs) were subsequently calculated by correcting for analyte- and tissue-specific matrix effects. A model evaluation set including seven reference PFASs demonstrated that peak area-based TBRs and BAFs were strongly correlated with those calculated from quantified concentrations (p < 0.05, adjusted r2 > 0.91, slope: 0.99-1.34). Among the detected substances, the trimer acid of hexafluoropropylene oxide and C9 monoether per- and polyfluoroalkyl ether carboxylic acid (PFECA) were identified as bioaccumulative substances. C8 PFECA and C8 monochlorine-substituted perfluoroalkyl carboxylic acid displayed similar BAFs value compared to perfluorooctanoic acid. Overall, the proposed methodology provides a rapid hazard screening tool that could be used to assess emerging contaminants without access to authentic standards. © 2020 American Chemical Society.",NA,10.1021/acs.est.9b04906,Biochemistry;Fish;Fluorocarbons;Rivers;Surface waters;Animals;Article;Environmental Monitoring;Bioaccumulation;China;animal;fluorocarbon;nonhuman;unclassified drug;bioaccumulation;environmental monitoring;animal tissue;Polyfluoroalkyl substances;water pollutant;Mass spectrometry;chemical compound;fish;perfluorooctanoic acid;Perfluorooctanoic acid;perfluoroalkyl substance;matrix;tandem mass spectrometry;Tissue;Hexafluoropropylene oxide;carboxylic acid;polyfluoroalkyl substance;tissue distribution;sediment;river;Carboxylic acids;Perfluoroalkyl carboxylic acids;High resolution mass spectrometry;Organic polymers;Shandong;tissue specificity;surface water;Water Pollutants;hydrogen;Chemical;Bioaccumulation factor;Xiaoqing River;Hazards;Carassius;Bioaccumulation potential;correction;Quantitative evaluation,NA,NA
rayyan-735664108,Perfluoroalkyl substances in circum-ArcticRangifer: caribou and reindeer,2022,NA,NA,Environmental Science and Pollution Research,NA,29,16,23721-23735,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119851222&doi=10.1007%2fs11356-021-16729-7&partnerID=40&md5=6df6190d37e2eacc582377a4c6a74b7a,NA,NA,NA,"Livers of caribou and reindeer (Rangifer tarandus) from Canada (n = 146), Greenland (n = 30), Svalbard (n = 7), and Sweden (n = 60) were analyzed for concentrations of eight perfluoroalkyl carboxylic acids and four perfluoroalkane sulfonic acids. In Canadian caribou, PFNA (range < 0.01–7.4 ng/g wet weight, ww) and PFUnDA (<0.01–5.6 ng/g ww) dominated, whereas PFOS predominated in samples from South Greenland, Svalbard, and Sweden, although the highest concentrations were found in caribou from Southwest Greenland (up to 28 ng/g ww). We found the highest median concentrations of all PFAS except PFHxS in Akia-Maniitsoq caribou (Southwest Greenland, PFOS 7.2–19 ng/g ww, median 15 ng/g ww). The highest concentrations of ΣPFAS were also found in Akia-Maniitoq caribou (101 ng/g ww) followed by the nearby Kangerlussuaq caribou (45 ng/g ww), where the largest airport in Greenland is situated, along with a former military base. Decreasing trends in concentrations were seen for PFOS in the one Canadian and three Swedish populations. Furthermore, PFNA, PFDA, PFUnDA, PFDoDA, and PFTrDA showed decreasing trends in Canada’s Porcupine caribou between 2005 and 2016. In Sweden, PFHxS increased in the reindeer from Norrbotten between 2003 and 2011. The reindeer from Västerbotten had higher concentrations of PFNA and lower concentrations of PFHxS in 2010 compared to 2002. Finally, we observed higher concentrations in 2010 compared to 2002 (albeit statistically insignificant) for PFHxS in Jämtland, while PFNA, PFDA, PFUnDA, PFDoDA, and PFTrDA showed no difference at all. © 2021, The Author(s).",NA,10.1007/s11356-021-16729-7,PFAS;Alkanesulfonic Acids;Fluorocarbons;Svalbard;PFOS;Animals;Greenland;Sweden;Carboxylic Acids;Sulfonic Acids;Canada;animal;Arctic;fluorocarbon;concentration (composition);alkanesulfonic acid;sulfonic acid derivative;long range transport;carboxylic acid;trend analysis;Jan Mayen;Long-range transport;deer;Arctic terrestrial environment;reindeer;Reindeer,NA,NA
rayyan-735663636,Single-laboratory validation of a liquid chromatographic/tandem mass spectrometric method for the determination of free and total carnitine in infant formula and raw ingredients,2008,NA,NA,JOURNAL OF AOAC INTERNATIONAL,1060-3271,91,1,130-142,NA,NA,NA,NA,NA,"A reversed-phase liquid chromatographic/tandem mass spectrometric method was developed and validated for the determination of free carnitine (FC) and total carnitine (TC) in infant formula and raw ingredients. Preparation of samples for FC determination required only nonvolumetric dilution in water, followed by filtration. Determination of TC in whey-based samples required a common saponification procedure, which hydrolyzed the acylcarnitines to FC. L-Carnitine standards were prepared in water at 3 concentrations (7.5, 30, and 60 ng/mL). L-Carnitine-d(3) was incorporated in the sample and standard preparations as a stable isotope internal standard (ISTD), which helped to normalize signal suppression due to fouling of the ionization source, or matrix effects. A short C8 column (50 x 2.1 mm id) was used for liquid chromatography, with mobile phases consisting of 0.1% heptafluorobutyric acid in water and methanol. L-Carnitine and the ISTD eluted at about 2 min, and the injection-to-injection cycle time was about 11 min. Multiple-reaction monitoring was used for quantitation by monitoring the ion transitions m/z 162 > 103 and 162 > 85 for L-carnitine, and m/z 165 > 103 and 165 > 85 for the ISTD. The values for overall method precision for a whey-based infant formula, a protein hydrolyzate infant formula, and a water-soluble vitamin/amino acid premix were relative standard deviations of 1.32,1.86, and 3.33%, respectively. The overall mean recoveries were between 97.3 and 102.8%. Additionally, the method results showed good correlation with those obtained for a radioenzymatic assay done in-house.",NA,10.1093/jaoac/91.1.130,Carnitine;Infant,NA,NA
rayyan-735662741,Responses of soil nematode abundance and food web to cover crops in a kiwifruit orchard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3389/fpls.2023.1173157,character(0),NA,NA
rayyan-735662721,Degradation and Plant Transfer Rates of Seven Fluorotelomer Precursors to Perfluoroalkyl Acids and F-53B in a Soil-Plant System with Maize (<i>Zea mays</i> L.),2022,1,27,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,"[""0021-8561"", ""1520-5118""]",70,29,8920-8930,NA,NA,NA,NA,NA,"Fluorotelomer precursors in soil constitute a reservoir for perfluoroalkyl acids (PFAAs) in the environment. In the present study, precursor degradation and transfer rates of seven fluorotelomer precursors and F-53B (chlorinated polyfluoroallryl ether sulfonates) were investigated in pot experiments with maize plants (Zea mays L.). The degradation of fluorotelomer precursors to perfluoroalkyl carboxylic acids (PFCAs) and their uptake spectra corresponded to those of fluorotelomer alcohol (FTOH) in terms of the number of perfluorinated carbon atoms. Short-chain PFCAs were translocated into the shoots (in descending order perfluoropentanoic, perfluorobutanoic, and perfluorohexanoic acid), whereas long-chain PFCAs mainly remained in the soil. In particular, fluorotelomer phosphate diesters (diPAPs) were retained in the soil and showed the highest degradation potential including evidence of alpha-oxidative processes. F-53B did not degrade to PFAAs and its constituents were mainly detected in the roots with minor uptake into the shoots. The results demonstrate the important role of precursors as an entry pathway for PFCAs into the food chain.",NA,10.1021/acs.jafc.1c06838,character(0),NA,NA
rayyan-735663668,Determination of hydraulic flow patterns in constructed wetlands using hydrogen and oxygen isotopes,2016,NA,NA,JOURNAL OF MOLECULAR LIQUIDS,"[""0167-7322"", ""1873-3166""]",223,NA,775-780,NA,NA,NA,NA,NA,"The treatment efficiency of constructed wetlands (CWs) is highly dependent on the stability of the hydraulic flow patterns. To date, general technologies used to study hydraulic flow patterns of CWs mainly include tracer method, model simulation and velocity measurement, which are either expensive, empirical, or having secondary pollution. In this study, a new technology, which was based on the isotopic composition variation in CWs, was applied to detect the hydraulic flow patterns of two different CWs. Results showed that the hydraulic flow patterns of the two studied wetlands could be detected effectively by using hydrogen and oxygen isotopes. Furthermore, the locations of stagnant areas (SAS) and preferential flow areas (PFAs) were also determined. Significant regional difference in isotopic composition existed inside each CW, and two wetland design suggestions are proposed after hydraulic analysis. One is that the influent of CWs is supposed to be distributed uniformly, and another piece of advice is that the vegetation in the direction perpendicular to water flow should be maintained at the same types and density. (C) 2016 Elsevier B.V. All rights reserved.",NA,10.1016/j.molliq.2016.08.115,Hydrogen;Hydrogenation;Oxygenators,NA,NA
rayyan-735663587,Stable carbon isotope ratios of POPS - A tracer that can lead to the origins of pollution,2008,NA,NA,ENVIRONMENT INTERNATIONAL,"[""0160-4120"", ""1873-6750""]",34,3,357-362,NA,NA,NA,NA,NA,"An elemental analyzer in combination with stable isotope ratio mass spectrometry (EA-IRMS) was used to demonstrate that two samples of the chloropesticide Melipax discovered in two countries varied only by 0. 1 parts per thousand in their delta C-13 values. Gas chromatography interfaced to a stable isotope mass spectrometer (GC-IRMS) was used to study the delta C-13 values of individual congeners in two technical polybrominated diphenyl ether products, i. e. DE-71 and DE-79, at three different concentration levels. Injections of 4 mu g and 5.2 mu g of DE-71 and DE-79 were most suited for the determinations. In both products, the delta C-13 values were usually the more negative the higher the degree of bromination was. The delta C-13 values of three hexabromo isomers BDE 138, BIDE 153, and BDE 154 could be determined in both products. In all cases the delta C-13 values of the three hexaBDEs were more depleted in delta C-13 in the higher brominated technical octabromo diphenyl ether DE-79. (C) 2007 Elsevier Ltd. All rights reserved.",NA,10.1016/j.envint.2007.03.010,Carbon Isotopes,NA,NA
rayyan-735663659,Concentrations of legacy and new contaminants are related to metabolite profiles in Hudson Bay polar bears,2019,NA,NA,ENVIRONMENTAL RESEARCH,"[""0013-9351"", ""1096-0953""]",168,NA,364-374,NA,NA,NA,NA,NA,"There are very few metabolomics assessments based on field accumulated, uncontrolled contaminant exposures in wildlife, particularly in the Arctic. In the present study, targeted metabolomics and contaminant data were analyzed together to assess potential influences of contaminant exposure on the hepatic metabolome of male polar bears (n = 29) from the southern and western Hudson Bay (SHB and WHB respectively), Canada. The 29 metabolites identified as important in the differentiation of the two subpopulations after partial least squares discriminant analysis (PLS-DA) included phosphatidylcholines (PCs), acylcarnitines (ACs; involved in beta-oxidation of fatty acids), and the fatty acid (FA) arachidonic acid (ARA). Perfluorinated alkyl substances, polybrominated diphenyl ethers, dichlorodiphenyldichloroethylene (p,p'-DDE) and some highly chlorinated orthopolychlorinated biphenyl congeners were greater in the SHB bears and were consistently inversely correlated with discriminating ACs and PCs between the subpopulations. The concentrations of discriminatory, legacy organochlorine pesticides along with one tetrachlorobiphenyl were greater in the WHB and were directly correlated with the VIP-identified ACs and PCs. ARA, glycerophospholipid and several amino acid metabolic pathways were identified as different between subpopulations and/or were impacted. ARA is an important, conditionally essential, dietary n-6 FA and is also part of the inflammation response, and elevated concentrations in the SHB could be related to differences in chronic contaminant exposure and/or differences in diet and/or season, among a number of possible explanations. Dietary tracers (stable isotopes of carbon and nitrogen) were correlated with some discriminatory metabolites, supporting the hypothesis that dietary variation was also an important factor in the differentiation of the subpopulations. The results suggest linkages between contaminant exposure in Hudson Bay polar bears and elements of the hepatic metabolome, particularly those related to lipid metabolism.",NA,10.1016/j.envres.2018.10.001,character(0),NA,NA
rayyan-735664560,"Perfluoroalkyl chemicals, menstrual cycle length, and fecundity",2017,NA,NA,Epidemiology,NA,28,1,90-98,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983027546&doi=10.1097%2fEDE.0000000000000552&partnerID=40&md5=e0c45d2ff79e4c5c752174c3be374ada,NA,NA,NA,"Background: Perfluoroalkyl substances have been associated with changes in menstrual cycle characteristics and fecundity, when modeled separately. However, these outcomes are biologically related, and we evaluate their joint association with exposure to perfluoroalkyl substances. Methods: We recruited 501 couples from Michigan and Texas in 2005-2009 upon their discontinuing contraception and followed them until pregnancy or 12 months of trying. Female partners provided a serum sample on enrollment and completed daily journals on menstruation, intercourse, and pregnancy test results. We measured seven perfluoroalkyl substances in serum using liquid chromatography-tandem mass spectrometry. We assessed the association between perfluoroalkyl substances and menstrual cycle length using accelerated failure time models and between perfluoroalkyl substances and fecundity using a Bayesian joint modeling approach to incorporate cycle length. Results: Menstrual cycles were 3% longer comparing women in the second versus first tertile of perfluorodecanoate (PFDeA; acceleration factor [AF] = 1.03, 95% credible interval [CrI] = [1.00, 1.05]), but 2% shorter for women in the highest versus lowest tertile of perfluorooctanoic acid (PFOA; AF = 0.98, 95% CrI = [0.96, 1.00]). When accounting for cycle length, relevant covariates, and remaining perfluoroalkyl substances, the probability of pregnancy was lower for women in second versus first tertile of perfluorononanoate (PFNA; odds ratio [OR] = 0.6, 95% CrI = [0.4, 1.0]) although not when comparing the highest versus lowest (OR = 0.7, 95% CrI = [0.3, 1.1]) tertile. Conclusions: In this prospective cohort study, we observed associations between two perfluoroalkyl substances and menstrual cycle length changes, and between select perfluoroalkyl substances and diminished fecundity at some (but not all) concentrations. See video abstract at, http://links.lww.com/EDE/B136. © 2016 Wolters Kluwer Health, Inc.",NA,10.1097/EDE.0000000000000552,Alkanesulfonic Acids;Female;Fluorocarbons;Humans;Article;Sulfonamides;Chromatography;Michigan;Pregnancy;Fertility;Texas;female;fluorocarbon;Environmental Pollutants;pollutant;liquid chromatography-mass spectrometry;perfluorodecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;time factor;adult;alkanesulfonic acid;liquid chromatography;tandem mass spectrometry;Tandem Mass Spectrometry;human;Adult;cohort analysis;major clinical study;reproductive toxicity;priority journal;blood;Caprylates;octanoic acid derivative;sulfonamide;pregnancy;decanoic acid derivative;Decanoic Acids;perfluorooctanesulfonamide;prospective study;fertility;hexadecafluoro-nonanoic acid;Time Factors;Prospective Studies;Bayes theorem;Bayes Theorem;outcome assessment;pregnancy rate;female fertility;menstruation;Liquid;Menstrual Cycle;menstrual cycle;Pregnancy Rate;pregnancy test;sexual intercourse,NA,NA
rayyan-735663324,"Distribution of perfluoroalkyl substances (PFASs) with isomer analysis among the tissues of aquatic organisms in Taihu Lake, China",2014,NA,NA,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424""]",193,NA,224-232,NA,NA,NA,NA,NA,"The distribution of perfluoroalkyl substances (PFASs) and the isomers of perfluorooctanesulfonate (PFOS) and perfluorooctanoate (PFOA) was investigated among various tissues (including muscle, gill, kidney, liver) and eggs, in aquatic organisms in Taihu Lake, China. Highest concentration of Sigma PFASs was mostly found in liver (278-685 ng/g ww) and eggs (66.0-467 ng/g ww) while the lowest was in muscle (40.6 -165 ng/g ww). n-PFOS was the predominant PFOS isomer in most of the tissues with a proportion of 46.3-96.5%. Ratios of PFAS concentrations in eggs to those in liver (E/L) increased positively with the protein-water partition coefficient. The E/L of PFOS isomers descended in the order: linear > monomethyl > diperfluoromethyl isomers. The liver/muscle and kidney/muscle ratios of n-PFOS were higher than branched isomers, suggesting that n-PFOS has higher binding affinity with hepatic proteins or branched isomers are preferentially excreted though liver and kidney. (C) 2014 Elsevier Ltd. All rights reserved.",NA,10.1016/j.envpol.2014.07.006,China,NA,NA
rayyan-735663821,"Occurrence and transport of novel and legacy poly- and perfluoroalkyl substances in coastal rivers along the Laizhou Bay, northern China",2024,NA,NA,Marine Pollution Bulletin,NA,198,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179880867&doi=10.1016%2fj.marpolbul.2023.115909&partnerID=40&md5=c615a68dad7d4aa710ebb42563ed8040,NA,NA,NA,"The pollution profiles of 25 legacy and emerging poly- and perfluoroalkyl substances (PFASs) in the estuaries along the Laizhou Bay, northern China were investigated to better understand the new structure of PFASs under international regulations and to estimate the mass loadings of PFASs in coastal rivers. About 39.87 kg/d of PFASs were discharged into the Laizhou Bay by the Xiaoqing, Mi and Zhimai Rivers. Total PFAS concentrations in the Xiaoqing River decreased notably in recent years, but were still greater than the levels in 2011. Contribution of replacement substances exhibited an increasing trend in recent years. However, the long-chain chemicals were still the larger contributors of PFASs. Perfluoromethoxypropionic acid (PFMPA) was first detected with high concentrations ranging from 165.3 to 586.3 ng/L in the Xiaoqing River. The results of this study provided baseline data for ecological risk assessment, environmental management and corresponding development of pollution treatment technology. © 2023 Elsevier Ltd",NA,10.1016/j.marpolbul.2023.115909,"Alkanesulfonic Acids;Fluorocarbons;Rivers;Article;Environmental Monitoring;Perfluoroalkyl substances;China;concentration (parameter);fluorocarbon;unclassified drug;environmental monitoring;chemistry;water pollutant;chemical compound;perfluorooctanesulfonic acid;perfluorotridecanoic acid;perfluoroundecanoic acid;pollution monitoring;concentration (composition);environmental management;Environmental management;alkanesulfonic acid;perfluoroalkyl substance;perfluorohexanoic acid;risk assessment;Risk assessment;sea pollution;perfluorononanoic acid;perfluoroheptanoic acid;perfluoropentanoic acid;perfluorotetradecanoic acid;Long chains;perfluorobutanesulfonic acid;perfluoroheptanesulfonic acid;river;chemical structure;bay;River pollution;pollution incidence;Shandong;Bays;environmental risk;coastal zone;pollutant transport;Water Pollutants;Chemical;4;perfluoroalkyl substances;Substance concentrations;estuarine environment;Northern China;Mass loadings;8 dioxa 3h perfluorononanoic acid;Coastal rivers;coating;Environmental technology;heptafluorobutyric acid;International regulations;Laizhou Bay;perfluoro(2 ethoxyethane)sulfonic acid;perfluoro(4 methoxybutanoic) acid;perfluorocapric acid;perfluorolauric acid;perfluoromethoxypropionic acid;perfluoropentanesulfonic acid;Poly-;regulatory framework;Surface water;waste treatment;water technology;Xiaoqing River;Xiaoqing rivers;RNA, Messenger;Polyglactin 910;Poly(A)-Binding Protein II;Poly(A)-Binding Proteins;Poly I-C;Poly A-U;Poly(ADP-ribose) Polymerases",NA,NA
rayyan-735663139,Kinetic Modeling for Photo-Assisted Penicillin G Degradation of (Mn(0.5)Zn(0.5))[Cd(x)Fe(2-x)]O(4) (x ≤ 0.05) Nanospinel Ferrites,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3390/nano11040970,Kinetics;Penicillin G;Penicillin V;Penicillins,NA,NA
rayyan-735663372,Halogenated Flame Retardants in Predator and Prey Fish From the Laurentian Great Lakes: Age-Dependent Accumulation and Trophic Transfer,2017,8,1,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"[""0013-936X"", ""1520-5851""]",51,15,8432-8441,NA,NA,NA,NA,NA,"The identification, persistence, accumulation and trophic transfer of 25 polybrominateddiphenylether(PBDE)congeners, 23 non-PBDE halogenated flame retardants (NPHFRs), 4 polybrominated-diphenoxybenzenes (PB-DiPhOBzs) and 6 methoxylated (MeO-) PB-DiPhOBzs were investigated in predator and prey fish collected in 2010 from sites in the North American Great Lakes of Ontario (n = 26) and Erie (n = 39). Regardless of locations or species, 20 PBDEs and 12 NPHFRs were quantifiable in at least one of the 65 analyzed samples, and polybrominated-1,4-diphenoxybenzenes (PB-DiPhOBzs) and MeO-PB-DiPhOBzs were not detectable in any of analyzed samples. Among the FRs, the greatest concentrations were the Sigma PBDE, ranging from 1.06 (Rainbow Smelt, Lake Erie) to 162 (Lake Trout, Lake Ontario) ng/g wet weight (ww),whichwasfollowedbymean HBCDD concentrations ranging ND to 17.3 (Lake Trout, Lake Ontario) ng/g ww. The remaining FRs were generally not detectable or at sub-ppb levels. In most of cases, FR concentrations in samples from Lake Ontario were greater than those from Lake Erie. Strong and significant positive linear relationships occurred between log-normalized FR concentrations (ww or lipid weight (1w)) and ages of the top predator Lake Trout (n = 16, from Lake Ontario), and the estimated FR doubling ages (T-2) were 2.9-6.4 years. For Walleye from Lake Erie, significantly positive linear relationships were also observed for some FRs, but the linear relationships generally became negative after FR concentrations were normalized with lipid weight. This study provides novel information on FR accumulation in aquatic organisms, and for the first time, significant positive linear relationships are reported between log-normalized FR concentrations (lw or ww) and ages of Lake Trout from the Great Lakes.",NA,10.1021/acs.est.7b02338,Prednisolone,NA,NA
rayyan-735664471,Concentrations of perfluoroalkyl substances in foods and the dietary exposure among Taiwan general population and pregnant women,2018,NA,NA,Journal of Food and Drug Analysis,NA,26,3,994-1004,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040781846&doi=10.1016%2fj.jfda.2017.12.011&partnerID=40&md5=ad406c958c358ff493ea6dab455fa29e,NA,NA,NA,"This study quantified five perfluorocarboxylic acids (PFCAs) and two perfluorosulfonic acids in cereals, meats, seafood, eggs, pork liver, and milk in Taiwan using ultra-performance liquid chromatography-tandem mass spectrometry and evaluated the dietary exposure of the general population and pregnant women using per capita consumption and a questionnaire, respectively. Perfluorooctanoic acid (PFOA) and PFCAs of 10–12 carbons were found in almost all of the samples in considerable concentrations in rice and pork liver, reaching as high as 283 ng/g (PFOA in pork liver); the levels are two to three orders of magnitude higher than previous reports. Perfluorooctane sulfonate (PFOS), the most frequently mentioned perfluoroalkyl substance, was rarely detected in many food items (detection frequencies <20% in rice, flour, pork, chicken, salmon, squid, eggs, and milk) at <0.4 ng/g, except for beef, pork liver and some seafood (detection frequencies: 100%, GMs: 0.05–3.52 ng/g). Compared to populations in Western countries, people in Taiwan are exposed to much more perfluorohexanoic acid, PFOA, perfluorodecanoic acid, and perfluoroundecanoic acid (11.2, 85.1, 44.2, and 4.45 ng/kg b.w./day, respectively), mainly due to the higher contaminations in food. The exposure of 8.0 μg PFOA/person/day in the 95 percentile of pregnant women was due to their frequent consumption of pork liver. © 2018",NA,10.1016/j.jfda.2017.12.011,Female;Fluorocarbons;Humans;Animals;Article;Chickens;Liver;Meat;Chromatography;High Pressure Liquid;Food Contamination;Cattle;Swine;Pregnancy;Milk;animal;female;fluorocarbon;nonhuman;food contamination;chicken;chemistry;flour;food;perfluoro compound;pork;perfluorodecanoic acid;perfluorododecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;Perfluorooctanoic acid;perfluoroundecanoic acid;egg;adult;high performance liquid chromatography;tandem mass spectrometry;Tandem Mass Spectrometry;perfluorohexanesulfonic acid;perfluorohexanoic acid;liver;human;milk;rice;ultra performance liquid chromatography;Adult;dietary exposure;Dietary Exposure;population;bovine;pig;perfluorononanoic acid;metabolism;food intake;meat;Tandem mass spectrometry;pregnancy;salmonine;sea food;Seafood;cereal;Oryza;Perfluorodecanoic acid;Perfluorooctane sulfonic acid;pregnant woman;Pregnant Women;squid;Taiwan,NA,NA
