key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735664290,"Occurrence, partition and environmental risk assessment of per- and polyfluoroalkyl substances in water and sediment from the Baiyangdian Lake, China",2020,NA,NA,Scientific Reports,NA,10,1,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081952829&doi=10.1038%2fs41598-020-61651-6&partnerID=40&md5=67c8df0353d88dd4b2a55f04f4c01833,NA,NA,NA,"This work examined the contamination of poly- and perfluorinated compounds (PFASs) in the water and sediment of the Baiyangdian Lake. The total concentration of PFASs in the surface water varied from 140.5 to 1828.5 ng/L, and the highest concentration of PFASs were observed near the entrance of Fuhe river. The topmost contaminant was sodium perfluorohexanesulfonate (PFHxS) and perfluorooctanoic acid (PFOA) in the north and south of the Baiyangdian Lake respectively, which indicated different contamination sources. The total concentration of PFASs in the sediment varied from 0.48 to 30 ng/g, and the distribution of PFASs in the sediment was similar with that in the surface water. The concentrations of polyfluoroalkyl phosphoric diesters (diPAPs) were three to four orders of magnitude lower than those of perfluorocarboxylates (PFCAs) and PFSAs. Although the pore water and the surface water had similar ΣPFASs, the concentration of perfluorodecanoic acid (PFDA) in pore water was 1.4 to 4.4 times higher than that in surface water, and the concentration of perfluoropentanoic acid (PFPeA) in pore water was 20–70% that in surface water. The results of ecological risk assessment showed that the PFASs were currently of no immediate risk to the aquatic life. © 2020, The Author(s).",NA,10.1038/s41598-020-61651-6,character(0);Risk Assessment;China,NA,NA
rayyan-735664582,"Analysis of 29 per- and polyfluorinated compounds in water, sediment, soil and sludge by liquid chromatography–tandem mass spectrometry",2016,NA,NA,International Journal of Environmental Analytical Chemistry,NA,96,8,705-728,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976415531&doi=10.1080%2f03067319.2016.1196683&partnerID=40&md5=f2e0f0527a49ad0225b8f9b8efe32f3f,NA,NA,NA,"Several analytical methods were optimised for the analysis of 29 per- and polyfluoroalkyl substances (PFASs), including perfluorocarboxylic acids, perfluoroalkyl sulphonic acids and fluorotelomers (FTs), such as sulphonate, saturated carboxylic acid, unsaturated carboxylic acid, sulphonamide and sulphonamide betaine (FTAB), in environmental samples in order to assess pollution by PFASs around heavily contaminated sites. Non-filtered water samples were extracted, purified and pre-concentrated by a solid-phase extraction (SPE) procedure. Solid samples (sediments, soils and sludges) were extracted through solvent extraction under acidic conditions and thereafter purified and pre-concentrated using the same SPE procedure as for the water samples. An ultra-high performance liquid chromatography coupled to tandem mass spectrometry in negative electrospray ionisation mode was employed to separate and detect targeted compounds. Twelve labelled internal standards were used to provide an adequate correction compensating for matrix effects. The limits of quantification (LOQs) were between 4 and 10ng/L in water depending on the analytes. For solid samples, the LOQs were 2ng/g dry weight (dw) in sediments and soils, and 20ng/g dw in sludges for all analytes. A surrogate parameter method based on the carboxylation of perfluoroalkyl acid precursors under basic pH conditions was furthermore implemented to estimate the occurrence of non-targeted PFAS compounds. In order to evaluate the reliability of these analytical methods, environmental samples collected around a training area in France, where aqueous fire-fighting foam is used, were analysed. Of all the compounds detected in these environmental samples, 6:2 FTAB was found in the highest concentrations. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",NA,10.1080/03067319.2016.1196683,Carboxylation;Polyfluoroalkyl substances;Mass spectrometry;Phase separation;Solvent extraction;soil;Solid-phase extraction;water;Soils;Electrospray ionization;Perfluorocarboxylic acid;sediment;Tandem mass spectrometry;Carboxylic acids;Sediments;High performance liquid chromatography;Fire extinguishers;Water;Purification;Liquids;High pressure liquid chromatography;Per-;Ultra-high performance liquid chromatographies;fluorotelomer;polyfluorinated compounds;Polyfluoroalkyl substance (PFAS);ultra-high performance liquid chromatography coupled to tandem mass spectrometry (UHPLC–MS/MS);Unsaturated carboxylic acids;Mass Spectrometry,NA,NA
rayyan-735663652,Individual variability in contaminants and physiological status in a resident Arctic seabird species,2019,NA,NA,ENVIRONMENTAL POLLUTION,"[""0269-7491"", ""1873-6424""]",249,NA,191-199,NA,NA,NA,NA,NA,"While migratory seabirds dominate ecotoxicological studies within the Arctic, there is limited knowledge about exposure and potential effects from circulating legacy and emerging contaminants in species who reside in the high-Arctic all year round. Here, we focus on the case of the Mandt's Black guillemot (Cepphus grylle mandril) breeding at Kongsfjorden, Svalbard (79.00 degrees N, 11.66 degrees E) and investigate exposure to legacy and emerging contaminants in relation to individual physiological status, i.e. body condition, oxidative stress and relative telomere length. Despite its benthic-inshore foraging strategy, the Black guillemot displayed overall similar contaminant concentrations in blood during incubation (Sigma PCB11(15.7 ng/g w.w.) > Sigma PFAS(5) (9.9 ng/g w.w.)> Sigma Pesticides(9) (6.7 ng/g w.w.) > Sigma PBDE4 (2.7 ng/g w.w.), and Hg (0.3 mu g/g d.w.) compared to an Arctic migratory seabird in which several contaminant-related stress responses have been observed. Black guillemots in poorer condition tended to display higher levels of contaminants, higher levels of reactive oxygen metabolites, lower plasmatic antioxidant capacity, and shorter telomere lengths; however the low sample size restrict any strong conclusions. Nevertheless, our data suggests that nonlinear relationships with a threshold may exist between accumulated contaminant concentrations and physiological status of the birds. These findings were used to build a hypothesis to be applied in future modelling for describing how chronic exposure to contaminants may be linked to telomere dynamics. (C) 2019 Published by Elsevier Ltd.",NA,10.1016/j.envpol.2019.01.025,character(0),NA,NA
rayyan-735663129,[Spherical amino-functionalized covalent organic frameworks: Synthesis and adsorption performance toward perfluorinated compounds],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3724/SP.J.1123.2022.11013,Adsorption,NA,NA
rayyan-735662947,Are Chinese mitten crabs (Eriocheir sinensis) suitable as biomonitor or bioindicator of per- and polyfluoroalkyl substances (PFAS) pollution?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.jhazmat.2023.133024,character(0),NA,NA
rayyan-735665043,Utjecaj biostimulatora i mineralne gnojidbe na bioraznolikost i strukturu zajednice nematoda u pšenici ; The influence of biostimulators and mineral fertilization on the biodiversity and community of nematodes in wheat,2023,NA,NA,NA,NA,NA,NA,NA,NA,https://zir.nsk.hr/islandora/object/pfos:3260,hrv,NA,NA,"Cilj ovoga rada bio je odrediti bioraznolikost zajednice nematoda u tlu pod utjecajem različitih kombinacija biostimulatora i mineralne gnojidbe. Pokus je proveden na usjevu pšenice u dva ponavljanja, u travnju i srpnju 2021. godine u četiri tretmana. Prvi tretmanu bio je kontrolni i bez dodatka gnojidbe. U drugom tretmanu koristili su se biostimulatori Ekobuster i Ekovital. U trećem tretmanu primijenila se mineralna gnojidba, dok je četvrti tretman obuhvaćao kombinaciju biostimulatora i mineralne gnojidbe. Rezultati su pokazali da je u proljetnim mjesecima populacija nematoda u tlu znatno veća nego ljeti, jer je tada količina vlage u tlu povećana, a život nematoda usko je vezan za film vode oko čestica tla. Osim toga, bioraznolikost nematoda u tlu bila je najveća u tretmanu sa biostimulatorima, veća i od kontrole, što znači da se ujedno obogatilo tlo. Udio omnivora i predatora, koji su odraz stabilnog i strukturiranog tla, najveći je bio u tretmanu s biostimulatorima, što ukazuje da je tlo u tretmanou 2 bilo najkvalitetnije. Indeksi uznemirenja tla (MI 2-5, PPI) pokazali su najbolje vrijednosti (stabilniji ekosustav, manja prisutnost biljnoparazitnih nematoda, veća prisutnost korisne nematofaune, itd.) u tretmanu s Ekobusterom i Ekovitalom, pogotovo uspoređujući s kemijskim tretiranjem. Iz navedenih rezultata, može se zaključiti kako uporaba biostimulatora Ekobuster i Ekovital može poboljšati kvalitetu tla, povećavajući tako raznolikost nematoda i količinu hraniva u tlu, a time i smanjiti ekonomske troškove. ; The aim of this work was to determine the biodiversity of the nematode community in the soil under the influence of different combinations of biostimulators and mineral fertilization. The experiment was carried out on a wheat crop in two repetitions, in April and July 2021 in four treatments. The first treatment was control and without any addition of fertilization. In the second treatment, biostimulators Ekobuster and Ekovital were used. In the third treatment, mineral fertilization was applied, while ...",NA,NA,Self-Fertilization;wheat;biodiversity;nematode;BIOTECHNICAL SCIENCES. Agronomy. Phytomedicine;BIOTEHNIČKE ZNANOSTI. Poljoprivreda (agronomija). Fitomedicina;nematodes;pšenica;trofičke grupe;trophic groups;bioraznolikost;biostimulatori;biostimulators,NA,NA
rayyan-735663511,Environmental sustainability assessment of Nile tilapia<i> (Oreochromis</i><i> niloticus)</i> breeding in biofloc system,2022,NA,NA,IRANIAN JOURNAL OF FISHERIES SCIENCES,1562-2916,21,6,1508-1526,NA,NA,NA,NA,NA,"Sustainable development aquaculture industry entails the expansion of environmentally friendly systems. The aim of this study was to evaluate the environmental aspects of biofloc technology system (BFT) in Nile Tilapia (Oreochromis niloticus) culture. This research was performed on two systems including, Biofloc and flow-through system (FTS). Each system had three replications and carried-out for six months and sampled at intervals of 15 days. The density in each 30m3 pond was 1500 juveniles of Tilapia (25 g b/w each). The studied parameters include fish weight, oxygen, temperature, ammonium, nitrite, pH, biochemical oxygen demand (BOD), chemical oxygen demand (COD), total dissolved solids (TDS) of effluent, feed conversion ratio (FCR), specific growth rate (SGR), protein efficiency ratio (PER), survival rate, and cost of culture. The results indicated that temperature, oxygen, nitrite, and ammonium were significant different (p<0.05) and lowest level of NO3(0.004mg/L), NH4 (0.002 mg/L) observed in BFT. There were significantly different between growth indices and all physiochemical factors except for pH, during the time. Effluent factors include BOD, COD and TDS in BFT were significantly lower than FTS (p<0.05). The quality of the effluent in BFT contained only 5%of the food with the effluent and 25% of the food reused in the food chain, while in flow-through, 25-30% of food discharged along with FTS. The water exchange rate in BFT was 1.5m3/day(5%/day) and in flow-through was 30m3/day (0.3 L/s). The cost of feeding in BFT was 25% lower than FTS system. Therefore, the results revealed that BFT, in addition to water quality improvement, leads to less feed consumption, higher quality production, and less environmental pollution.",NA,10.22092/ijfs.2023.128417,Breeding;⚠️ Invalid DOI,NA,NA
rayyan-735664228,Ticks as novel sentinels to monitor environmental levels of per- And polyfluoroalkyl substances (PFAS),2021,NA,NA,Environmental Science: Processes and Impacts,NA,23,9,1301-1307,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116050713&doi=10.1039%2fd1em00209k&partnerID=40&md5=e97aa2ccbb7f4746dd50c4241aaa4651,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFAS) are environmentally persistent, ubiquitous pollutants. It is important to continuously monitor the presence of PFAS contamination, utilizing both legacy and new sentinels. In this study, environmental PFAS levels were evaluated using ticks as a sentinel model due to their world-wide distribution, hematophagous nature, and ease of collection and sampling. Hematophagy in discrete blood meals, from a suite of vertebrates, allows ticks to sample dozens of species of consumers and bioaccumulation across communities. Four different species of ticks, across two states (NY, n = 28 in mid-April of 2020 and FL, n = 32 between 2015 and 2020) with two sampling sites in each state were analyzed for the presence of 53 PFAS. The total PFAS concentration in ticks was the lowest at Newburgh (NY), a site that has been undergoing remediation efforts, while the highest total PFAS concentrations were measured in ticks at the Sweetwater site, a wastewater treatment wetland. Detection of PFAS and the potential for variation between tick species and between locations are necessary to establish the utility of ticks as sentinels, in addition to assessing additional environmental factors, such as other wildlife, water, or soil. © 2021 The Royal Society of Chemistry.",NA,10.1039/d1em00209k,Biochemistry;Alkanesulfonic Acids;Fluorocarbons;Animals;Article;Bioaccumulation;animal;fluorocarbon;nonhuman;bioaccumulation;Environmental Pollutants;pollutant;Polyfluoroalkyl substances;water pollutant;perfluorooctanesulfonic acid;perfluorooctanoic acid;alkanesulfonic acid;soil;water contamination;Environmental levels;Wastewater treatment;waste water management;environmental factor;Water Pollutants;wetland;Chemical;Water Purification;Substance concentrations;water management;Environmental factors;Sampling site;tick;Ticks;Treatment wetlands;Two-state,NA,NA
rayyan-735663424,THE INFLUENCE OF DROPLET VOLUME AND CONTACT-ANGLE ON LIQUID SURFACE-TENSION MEASUREMENTS BY AXISYMMETRICAL DROP SHAPE ANALYSIS-PROFILE (ADSA-P),1991,9,27,COLLOIDS AND SURFACES,0166-6622,58,3,239-249,NA,NA,NA,NA,NA,"The axisymmetric drop shape analysis-profile (ADSA-P) technique was evaluated with respect to the influence of contact angle and droplet volume. The system was implemented on our standard contact angle measuring apparatus employing a Vidicon video camera and a 512 x 256 pixels framegrabber. For calibration of the x and y magnification factors a perfectly spherical ball was used of approximately the same dimensions as the liquid droplet under study. Droplets of water, formamide and hexadecane with volumes varying from 2-200-mu-l were put on FEP-Teflon and PMMA. Erroneous surface tensions were found by ADSA-P when too small or too large droplet volumes were employed. Ideal volumes to be used were dependent on the contact angle and amounted in our system to 5-10-mu-l for theta < 40-degrees, 20-50-mu-l for 40-degrees < theta < 90-degrees and 50-100-mu-l for theta > 90-degrees. Statistical evaluation of results obtained for the same droplet (i.e. water on Parafilm), digitized 16 times using two different sets of five calibration frames, indicated that digitization of the liquid profile is the largest source of variation. Typical standard deviations over 16 images of the same droplet are +/- 0.9 mJ m-2 in surface tension and +/- 1.5-degrees in contact angle. However, in summary it is concluded that ADSA-P is a powerful tool for simultaneous determination of liquid surface tension and contact angle, even when implemented using a relatively simple image analyser.",NA,10.1016/0166-6622(91)80224-C,character(0),NA,NA
rayyan-735664195,Occurrence and risk assessment of perfluoroalkyl acids in surface water of the major rivers in southeast China,2021,NA,NA,Environmental Chemistry,NA,40,6,1749-1762,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127427901&doi=10.7524%2fj.issn.0254-6108.2020021206&partnerID=40&md5=e9a559b0c2e53439b5acb7a007048f26,NA,NA,NA,"Perfluoroalkyl acids (PFAAs) are a class of persistent organic pollutants, and ubiquitous in aquatic environment . In this study, the concentrations of 17 PFAAs were analyzed in 52 surface water samples of 13 major rivers in southeast China. Factor analysis, correlation analysis, principle component analysis and other methods were used to identify the occurrence, mass flux and source of PFAAs, their ecological risk to aquatic organisms and the potential health risk to human. The results showed that the concentration range of Σ17PFAAs was 0.90—231.52 ng·L−1, with an average value of 46.82 ng·L−1 . The main source of PFAAs was the industrial source, and the emission load was estimated to be 7.12 t·a−1 . The ecological risk and human health risk assessment results showed that the overall risks of PFAAs in the major rivers of the southeast China were relatively low. However, the ecological risk index of PFOA and PFOS in some reaches of Qiantang River and Minjiang River was greater than 1, and the potential ecological risk in these reaches was relatively high, which might pose adversely affect on aquatic organism. In addition, the human health risk index in some sections of the Qiantang River was more than 1, indicating the existing potential health risk. © 2021, Science Press. All rights reserved.",NA,10.7524/j.issn.0254-6108.2020021206,⚠️ Invalid DOI;risk assessment;perfluoroalkyl acids;mass flux;pollution source;Risk Assessment;Southeastern United States;China,NA,NA
rayyan-735663922,A portable molecularly imprinted polymer-modified microchip sensor for the rapid detection of perfluorooctanoic acid,2023,NA,NA,Analyst,NA,148,16,3851-3859,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166084963&doi=10.1039%2fd3an00653k&partnerID=40&md5=083e3b824d56d3fbb826d105074c72f4,NA,NA,NA,"High-performance electrochemical sensors have attracted intensive interest in real-time environmental safety monitoring, the Internet of Things, and telemedicine applications. A key limitation to field measurement of pollutant distribution is the lack of a highly sensitive and selective monitoring platform, thus severely hindering the decentralized monitoring of pollutant exposure risk. Hence, a sensor was developed in this study by using a molecularly imprinted polymer (MIP). Specifically, Cu2O@C@NiCo2O4, with a large surface area and high conductivity, was coated onto the Au electrode surface and further modified by the anodic electro-polymerization of o-phenylenediamine (o-PD) using perfluorooctanoic acid (PFOA) as the template, followed by template removal for activation, thus obtaining the Au/Cu2O@C@NiCo2O4/MIP electrode. Particularly, an effective monitoring platform derived from this sensor was designed to achieve cost-effective pollution detection. Au/Cu2O@C@NiCo2O4/MIP was employed in a disposable microchip sensor for the sensitive detection of PFOA, exhibiting an ultra-low limit of detection (LOD) of 19.46 ng L−1 in a linear range of 207-4140 ng L−1 along with satisfactory sensitivity, selectivity, and reproducibility, which reveal its great potential in the low-cost and efficient field detection of PFOA in coastal seawater. These promising results indicate a bright future for such microchip-sensor-supported PFOA tele-sensing platforms in aiding environmental safety and blue earth protection. We will persist in refining this method to enhance the sensitivity of the sensor for PFOA detection in polluted coastal areas. © 2023 The Royal Society of Chemistry.",NA,10.1039/d3an00653k,Performance;Perfluorooctanoic acid;Risk assessment;Pollution detection;Molecularly Imprinted Polymer;Cost effectiveness;Safety engineering;Rapid detection;Copper oxides;Electrochemical sensors;Electrodes;Environmental safety;Microprocessor chips;Monitoring platform;Polymer-modified;Real- time;Safety monitoring;Telemedicine application;Polymerization;Polymers,NA,NA
rayyan-735665045,"Zajednica nematoda u kukuruzu prije i nakon poplave u Gunji, 2014. godine ; Nematode community in corn before and after floding in Gunja in 2014.",2016,NA,NA,NA,NA,NA,NA,NA,NA,https://zir.nsk.hr/islandora/object/pfos:668,hrv,NA,NA,"Cilj ovog istraživanja bio je utvrditi zajednice nematoda prije i nakon poplave u Gunji te utvrditi broj rodova nematoda, promjene u brojnosti rodova, trofičke grupe, indekse uznemirenja (MI, PPI, PPI/MI, MI2-5), te statistiku.Pokus je proveden u Gunji 2014. godine na kukuruzu te su rezultati uspoređivani sa kukuruzom koji nije bio poplavljen, godinu dana ranije (2013. godine). Rađeno je sa četiri uzorka. Nematode su se iz tla izdvajale metodom lijevaka u laboratoriju na Poljoprivrednom fakultetu u Osijeku. Nakon toga uslijedilo je prebrojavanje i determinacija pod mikroskopom. Ovim istraživanjem utvrđeno je da je broj rodova nematoda nakon poplave znatno opao. Prije poplave pronađeno je ukupno 26 rodova, a nakon poplave 18 rodova nematoda. Zajednički rodovi nematoda prije i nakon poplave su: Eucephalobus, Rhabditis, Acrobeloides, Cephalobus, Plectus, Panagrolaimus, Panagrobelus (bakterivore), Paratylenchus, Pratylenchus, Tylenchus, Filenchus (fitoparazitne nematode), Aphelenchus, Ditylenchus, Aphelenchoides (fungivore), i Eudorylaimus, Mesodorylaimus (omnivore). Zatupljenost trofičkih grupa u oba pokusa gotovo je jednaka; prije poplave najzastupljenije su bile bakterivore, zatim fitoparazitne nematode dok su poslije poplave najzastuljnije bile fitoparazitne nematode i bakterivore. Nakon poplave predatora nije bilo, a najmanje je bilo omnivora. Predatori su se pojavili u pokusu rađenom prije poplave, ali u malom udjelu (1%). Najveći statistički značaj imao MI koji je bio veći u 2014. godini zbog povećanog broja omnivora ; The aim of this study was to determine nematode communities before and after flood in Gunja and to determine the number of nematode genera, changes in the total number of genera, trophic groups and changes in their community using MI, PPI. PPI/MI, MI2-5. Research was conducted in Gunja, 2014. on corn and the results are compared with corn a year earlier (2013.) which wasn't flooded. In research we are used four samples. Nematodes extracted from soil with bottle techniques in laboratory on ...",NA,NA,Nematoda;BIOTECHNICAL SCIENCES. Agronomy. Phytomedicine;BIOTEHNIČKE ZNANOSTI. Poljoprivreda (agronomija). Fitomedicina;trofičke grupe;indeksi uznemirenja;kukuruz;zajednica nematoda;corn;disturbances indexes;feeding groups;floods;nematode communities;poplave,NA,NA
rayyan-735662936,Exposure to polybrominated diphenyl ethers and perfluoroalkyl substances in a remote population of Alaska Natives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.envpol.2017.08.020,Alaska;Ether;Ethers,NA,NA
rayyan-735664238,"Target, Nontarget, and Suspect Screening and Temporal Trends of Per- And Polyfluoroalkyl Substances in Marine Mammals from the South China Sea",2021,NA,NA,Environmental Science and Technology,NA,55,2,1045-1056,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100031336&doi=10.1021%2facs.est.0c06685&partnerID=40&md5=8cdc0d3f22df8b0549b5efa881082ae1,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFASs) have been manufactured and widely used for over 60 years. Currently, there are thousands of marketed PFASs, but only dozens of them are routinely monitored. This work involved target, nontarget, and suspect screening of PFASs in the liver of Indo-Pacific humpback dolphin (Sousa chinensis) and finless porpoise (Neophocaena phocaenoides), two resident marine mammals in the South China Sea, stranded between 2012 and 2018. Among the 21 target PFASs, perfluorooctane sulfonate and 6:2 chlorinated polyfluoroalkyl ether sulfonate (6:2 Cl-PFESA) predominated in the samples, accounting for 46 and 30% of the total PFASs, respectively. Significantly higher total target PFAS concentrations (p < 0.05) were found in dolphin liver samples [3.23 × 103 ± 2.63 × 103 ng/g dry weight (dw)] than in porpoise liver samples (2.63 × 103 ± 1.10 × 103 ng/g dw). Significant increasing temporal trends (p < 0.05) were found in the concentrations of two emerging PFASs, perfluoroethylcyclohexane sulfonate and 2,3,3,3-tetrafluoro-2-propanoate in porpoises, indicating increasing pollution by these emerging PFASs. Forty-four PFASs from 9 classes were additionally identified by nontarget and suspect screening, among which 15 compounds were reported for the first time in marine mammals. A primary risk assessment showed that the emerging PFAS 6:2 Cl-PFESA could have possible adverse effects in terms of reproductive injury potential on most of the investigated cetaceans. © 2021 American Chemical Society.",NA,10.1021/acs.est.0c06685,Alkanesulfonic Acids;Fluorocarbons;Animals;Article;Environmental Monitoring;Perfluorooctane sulfonates;Temporal trends;China;animal;concentration (parameter);female;fluorocarbon;male;nonhuman;unclassified drug;environmental monitoring;animal tissue;chemical substance;Polyfluoroalkyl substances;water pollutant;Mammals;perfluorooctanesulfonic acid;chlorination;alkanesulfonic acid;perfluoroalkyl substance;water pollution;liver tissue;risk assessment;Risk assessment;liver toxicity;trend analysis;organofluorine derivative;polyfluoroalkyl substance;Pacific Ocean;detection method;temporal analysis;Mammalia;perfluoroethylcyclohexane sulfonate;Adverse effect;Water Pollutants;Cetacea;screening;Chemical;2;3;marine mammal;Marine mammals;Dolphins (structures);Dolphins;toothed whale;nontarget organism;South China Sea;South China sea;Finless porpoise;Neophocaena;Neophocaena phocaenoides;porpoise;Porpoises;Humpback dolphins;Sousa chinensis;polyfluoroalkyl ether sulfonate;3 tetrafluoro 2 propanoate;Phocoenidae;Military Personnel,NA,NA
rayyan-735664810,"Estrogenic effects, reproductive impairment and developmental toxicity in ovoviparous swordtail fish (Xiphophorus helleri) exposed to perfluorooctane sulfonate (PFOS)",2010,NA,NA,Aquatic Toxicology,NA,99,2,281-290,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955558498&doi=10.1016%2fj.aquatox.2010.05.010&partnerID=40&md5=c54d325bc993b88ceb76c59886ee6e7f,NA,NA,NA,"Due to the wide distribution and persistence of perfluorooctane sulfonate (PFOS), an increasing number of studies are focusing on the toxicological effects of PFOS exposure in mammalian and fish model species. The results of these studies (on estrogenic activity, development and reproduction, etc.), however, are largely inconsistent owing to differences in exposure conditions (exposure time, concentrations, species and test methods, etc.). Oviparous fish species such as zebrafish and common carp are commonly used in PFOS exposure experiments, but no information is available on ovoviparous fish species. Thus, this study adopted as its model the swordtail (Xiphophorus helleri), a small, hardy and easily raised ovoviparous fish species. Males with a xiphoid caudal fin were employed to investigate vitellogenin (VTG) mRNA expression under exposure to a range of PFOS concentrations (0, 0.1, 0.5 and 2.5. mg/l PFOS) for three weeks, with one-week recovery in clean water. Females were used to investigate the reproductive toxicity of PFOS exposure, and were exposed to the same concentrations as the males for up to six weeks. Finally, juveniles (20-30 days old) were exposed to 0 and 0.1. mg/l PFOS for 90 days to check for developmental impairment. VTG mRNA expression was significantly inhibited at one and two weeks, with up-regulation at three weeks, in all of the exposure groups, but was stimulated only in the 2.5. mg/l group at four weeks. The hepatosomatic index (HSI) was elevated in the 2.5. mg/l male group at three weeks and in the juvenile group. The gonadal somatic index (GSI) was elevated in the 0.5. mg/l female group and in the female juveniles. The 14-day survival rates for offspring differed significantly among the groups. Harmful effects were observed on the growth of the juveniles, but not on the sex ratio or the secondary sex characteristics of the young males. Histopathological changes in the liver were detected in both the male and female groups with the highest exposure. The overall results indicate that differences in model species may influence test results. Juveniles possess excellent qualities for sublethal chemical assessments employing the HSI and GSI under long-term exposure conditions. © 2010 Elsevier B.V.",NA,10.1016/j.aquatox.2010.05.010,Alkanesulfonic Acids;Female;Fluorocarbons;PFOS;Animals;Liver;RNA;animal;environmental exposure;female;fluorocarbon;male;Male;nonhuman;reproduction;Reproduction;biomonitoring;controlled study;biomarker;survival;animal tissue;water pollutant;fish;perfluorooctanesulfonic acid;concentration (composition);pollution exposure;alkanesulfonic acid;reproductive behavior;gene expression;sulfonate;toxicity;Hepatotoxicity;liver;article;ecotoxicology;growth;reproductive toxicity;priority journal;pollution effect;metabolism;animal cell;upregulation;physiology;nucleotide sequence;experimental study;juvenile;survival rate;histopathology;Mammalia;gene expression regulation;Gene Expression Regulation;messenger RNA;Cyprinus carpio;Danio rerio;estrogen;estrogen receptor alpha;drug effects;vitellogenin;Vitellogenins;aging;teratogenicity;concentration response;sublethal effect;Water Pollutants;sex ratio;long term exposure;development;Chemical;growth retardation;larva;Survival Analysis;growth response;Development;Growth;estrogen activity;estrogenic compound;Estrogenic effects;Cyprinodontiformes;Ovoviparous;ovoviviparity;Ovoviviparity;swordtail;Xiphophorous helleri;Xiphophorus helleri;Xiphophorus hellerii;Sulfones,NA,NA
rayyan-735665010,Next-generation hybrid technologies for the treatment of pharmaceutical industry effluents.,2024,2,27,Journal of Environmental Management,0301-4797,353,NA,N.PAG-N.PAG,NA,https://research.ebsco.com/linkprocessor/plink?id=ecb35ad5-7de3-3984-b13a-178d8c5a88e3,eng,NA,NA,"Water and industries are intangible units of the globe that are always set to meet the population's demand. The global population depends on one-third of freshwater increasing the demand. The increase in population along with urbanization has polluted the fresh water resources. The pharmaceutical industry is marked as an emerging contaminant of water pollution. The most common type of pharmaceutical drugs that are detected in the environment includes antibiotics, analgesics, NSAIDs, and pain-relieving drugs. These drugs alter the food chain of the organisms causing chaos mainly in the marine ecosystem. Pharmaceutical drugs are found only in shallow amounts (ng/mg) they have a huge impact on the living system. The consumption of water contaminated with pharmaceutical ingredients can disrupt reproduction, hormonal imbalance, cancer, and respiratory problems. Various methods are used to remove these chemicals from the environment. In this review, we mainly focused on the emerging hybrid technologies and their significance in the effective treatment of pharmaceutical wastewater. This review paper primarily elaborates on the merits and demerits of existing conventional technologies helpful in developing integrated technologies for the modern era of pharmaceutical effluent treatment. This review paper further in detail discusses the various strategies of eco-friendly bioremediation techniques namely biostimulation, bioaugmentation, bacterial degradation, mycoremediation, phytoremediation, and others for the ultimate removal of pharmaceutical contaminants in wastewater. The review makes clear that targeted and hybrid solutions are what the world will require in the future to get rid of these pharmacological prints. [Display omitted] • Generation of major pollutants from the pharmaceutical industry and various industrial effluents. • Existing methods and their applications for the removal of pharmaceutical effluents. • Emerging hybrid technologies and their significance in the effective treatment of pharmaceutical wastewater.",NA,10.1016/j.jenvman.2024.120197,character(0);Drug Industry,NA,NA
