key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735662849,Potential impact on food safety and food security from persistent organic pollutants in top soil improvers on Mediterranean pasture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.scitotenv.2015.10.159,Food,NA,NA
rayyan-735664528,Toxicokinetics of perfluorooctane sulfonate in rainbow trout (Oncorhynchus mykiss),2016,NA,NA,Environmental Toxicology and Chemistry,NA,35,3,717-727,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975698238&doi=10.1002%2fetc.3230&partnerID=40&md5=b11013b4164b7987e8ab9a8dfc745f9b,NA,NA,NA,"Rainbow trout (Oncorhynchus mykiss) confined to respirometer-metabolism chambers were dosed with perfluorooctane sulfonate (PFOS) by intra-arterial injection and sampled to obtain concentration time-course data for plasma and either urine or expired water. The data were then analyzed using a 2-compartment clearance-volume model. Renal and branchial clearance rates (mL/d/kg) determined for all experiments averaged 19% and 81% of total clearance, respectively. Expressed as mean values for all experiments, the steady-state volume of distribution was 277mL/kg and the terminal half-life was 86.8 d. Additional animals were exposed to PFOS in water, resulting in an average calculated branchial uptake efficiency of 0.36%. The renal clearance rate determined in the present study is approximately 75 times lower than that determined in earlier studies with perfluorooctanoate (PFOA). Previously, it was suggested that PFOA is a substrate for membrane transporters in the trout kidney. The present study suggests that glomerular filtration may be sufficient to explain the observed renal clearance rate for PFOS, although a role for membrane transporters cannot be ruled out. These findings demonstrate that models developed to predict the bioaccumulation of perfluoroalkyl acids by fish must account for differences in renal clearance of individual compounds. Environ Toxicol Chem 2016;35:717-727. © 2016 SETAC.",NA,10.1002/etc.3230,Biochemistry;Perfluoroalkyl acids;Alkanesulfonic Acids;Female;Fluorocarbons;Animals;Article;Perfluorooctane sulfonates;Bioaccumulation;Tissue Distribution;Kidney;Glomerular Filtration Rate;animal;female;fluorocarbon;male;Male;nonhuman;controlled study;bioaccumulation;water pollutant;perfluorooctanesulfonic acid;concentration (composition);alkanesulfonic acid;sulfonate;toxicity;kidney;Perfluorooctane sulfonate;priority journal;tissue distribution;toxicokinetics;metabolism;Oncorhynchus mykiss;protein binding;half life time;chemical reaction;Animalia;Tissue distributions;Toxicokinetics;Half-Life;pharmacokinetics;Tissue distribution;Protein Binding;Perfluorooctanoate;Salmonidae;salmonid;Water Pollutants;Injections;Algorithms;Membrane Transport Proteins;carrier protein;Chemical;renal clearance;gill;glomerulus filtration rate;algorithm;bile;Filtration;clearance rate;Bile;Rainbow trouts (Oncorhynchus mykiss);cell components;cells;Gills;Glomerular filtration;Intra-Arterial;intraarterial drug administration;Microfiltration;Renal elimination;volume of distribution at steady-state;Water injection;Sulfones,NA,NA
rayyan-735663651,Quantification of antidepressants and antipsychotics in human serum by precipitation and ultra high pressure liquid chromatography-tandem mass spectrometry,2011,1,1,JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES,"[""1570-0232"", ""1873-376X""]",879,1,123-128,NA,NA,NA,NA,NA,"The present article describes the quantification of mirtazapine, O-desmethylvenlafaxine, quetiapine, venlafaxine, and ziprasidone (group 1), and amitriptyline, citalopram, clomipramine, clozapine, desmethylclomipramine, desipramine, imipramine, and nortriptyline (group 2) in human serum for therapeutic drug monitoring. The method was developed to replace old techniques which applied solid phase extraction and ultra-violet detection. The old methods had reached their limit of capacity regarding the number of samples and co-medicated drugs interfering with the detection. Serum samples were precipitated with zinc sulphate and methanol containing a stable isotope labelled analog for each analyte. Quantitative analysis was performed by ultra high pressure liquid chromatography combined with a tandem mass spectrometer using a Zorbax SB-C8 column (2.0 x 50 mm: 1.8 mu m) with a mobile phase consisting of 0.1% formic acid in water and methanol, respectively. The total run time of the chromatography was 4 min. Precision and trueness varied from 2.6% to 14.9% and 87.6% to 103.5%, respectively. At the lower limit of quantification, precision was up to 17.9% and trueness varied from 89.5% to 111.5%. A five point standard curve covering the clinically relevant ranges with a power function fit was applied for calibration. Ion suppression from matrix effects and internal standards were thoroughly investigated and are discussed. Process efficiency rates varied from 42% to 99%. The method has shortened the response time, reduced interference from other drugs, avoided acetonitrile usage, and reduced the amount of serum needed for analysis 50-fold. (C) 2010 Elsevier B.V. All rights reserved.",NA,10.1016/j.jchromb.2010.11.024,Humans;Humanism;Humanities;Mass Spectrometry;Antidepressive Agents,NA,NA
rayyan-735663206,Brominated flame retardants and organochlorine pollutants in eggs of little owls (Athene noctua) from Belgium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.envpol.2004.12.003,Belgium;Ovum,NA,NA
rayyan-735664121,Development of a PFAS reaction library: identifying plausible transformation pathways in environmental and biological systems,2022,NA,NA,Environmental Science: Processes and Impacts,NA,NA,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130020351&doi=10.1039%2fd1em00445j&partnerID=40&md5=6706a24dbbf7a7c9b938f9fc94e9dc4f,NA,NA,NA,"Perfluoroalkyl and polyfluoroalkyl substances (PFAS) are used in many consumer applications due to their stain repellency, surfactant properties, ability to form water-proof coatings and use in fire suppression. The production, application, transport, use and disposal of PFAS and PFAS-treated products have resulted in their wide-spread occurrence in environmental and biological systems. Concern over exposure to PFAS and their transformation products and metabolites has necessitated the development of tools to predict the transformation of PFAS in environmental systems and metabolism in biological systems. We have developed reaction libraries for predicting transformation products and metabolites in a variety of environmental and biological reaction systems. These reaction libraries are based on generalized reaction schemes that encode the process science of PFAS reported in the peer-reviewed literature. The PFAS reaction libraries will be executed through the Chemical Transformation Simulator, a web-based tool that is available to the public. These reaction libraries are intended for predicting the environmental transformation and metabolism of PFAS only. © 2022 The Royal Society of Chemistry",NA,10.1039/d1em00445j,Fluorocarbons;Perfluoroalkyl substances;fluorocarbon;Polyfluoroalkyl substances;water pollutant;water;Metabolism;Metabolites;Forecasting;Consumer applications;fire;Fires;Water;Water Pollutants;Chemical;Environmental systems;Transformation products;Biological systems;Fire suppression;Libraries;Stain repellency;Surfactant properties;Transformation pathways;Wide spreads,NA,NA
rayyan-735663043,Managing health risks of perfluoroalkyl acids in aquatic food from a river-estuary-sea environment affected by fluorochemical industry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.envint.2020.105621,character(0),NA,NA
rayyan-735662931,Bioaccumulation of per- and polyfluoroalkyl substances by freshwater benthic macroinvertebrates: Impact of species and sediment organic carbon content,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.scitotenv.2022.161208,character(0),NA,NA
rayyan-735665044,Utjecaj preparata na bazi tekućeg pilećeg stajnjaka na kemijska svojstva tla i bioraznolikost nematoda u kukuruzu ; Impact of liquid chicken manure preparation on soil chemical properties and nematodes biodiversity in corn,2019,NA,NA,NA,NA,NA,NA,NA,NA,https://zir.nsk.hr/islandora/object/pfos:1999,hrv,NA,NA,"Cilj ovog istraživanja bio je utvrditi bioraznolikost nematoda i kemijska svojstva tla prije i nakon primjene preparata na bazi tekućeg pilećeg stajnjaka u kukuruzu. Uzorkovanje je provedeno u 2018. godini u selu Antunovac (45°50’ s.g.š i 18°64’ i.g.d.), pokraj Osijeka. Provedena je analiza ukupnog broja nematoda i rodova, trofičkih grupa, nematoloških indeksa i analiza agrokemijskih svojstava tla. Ukupna brojnost nematoda u 100 g tla, kretala se od 56-125 individua, što predstavlja malu brojnost nematoda u tlu. Ukupno je utvrđeno 47 različitih rodova nematoda. Najbrojniji rodovi nematoda pripadali su trofičkoj grupi bakterivora (26), zatim fungivorama (6), biljnim parazitima (5), omnivorama (9) i predatorima (1). Rodovi Acrobeloides, Cephalobus, Eucephalobus, Heterocephalobus, Metateratocephalus, Rhabditis, Plectus, Panagrolaimus, Aphelenchoides, Aphelenchus, Ditylenchus, Filenchus, Pratylenchus, Tylenchorhynchus, Tylenchus, Eudorylaimus, Mesodorylaimus bili su prisutni u svim uzorcima. Ostvareno je statistički značajno povećanje brojnosti rodova nematoda, nakon primjene preparata na bazi tekućeg pilećeg stajnjaka. Utvrđeno je povećanje sadržaja organske tvari, te značajno povećanje biljci pristupačnog fosfora i kalija za 50 – 60 %, ali sadržaj organske tvari i dalje je ostao u klasi slabe opskrbljenosti. Preparati tekućeg pilećeg stajanjaka uzrokovali su pozitivan utjecaj na bioraznolikost nematoda i kemijska svojstva tla. ; The aim of this study was to determine nematode biodiversity and chemical soil properties before and after application with liquid chicken manure preparation in corn. Sampling was carried out in year 2018th in village of Antunovac (45°50’ N i 18°64’ E), near Osijek. Analysis was conducted for total number of genera and nematodes, trophic groups, the nematode indices and analysis for soil agrochemical properties. The total number of nematodes per 100 g of soil ranged between 56 – 125 individuals, which represents a small number of nematode in soil. Total number of determined different ...",NA,NA,Chickens;nematode;BIOTECHNICAL SCIENCES. Agronomy. Phytomedicine;BIOTEHNIČKE ZNANOSTI. Poljoprivreda (agronomija). Fitomedicina;nematodes;bioraznolikost nematoda;liquid chicken manure preparation;nematode biodiversity;pripravak tekućeg pilećeg stajnjaka,NA,NA
rayyan-735663189,Antigenicity of sub-cellular components of Entamoeba histolytica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antigens;Histocompatibility Antigens Class II;O Antigens;Tumor;Viral;Antigens, Viral, Tumor",NA,NA
rayyan-735663887,"Aquatic Vegetation, an Understudied Depot for PFAS",2023,NA,NA,Journal of the American Society for Mass Spectrometry,NA,34,9,1826-1836,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160758063&doi=10.1021%2fjasms.3c00018&partnerID=40&md5=9d1b5ead31ad3c14ce9bf395c6ec594a,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFAS) are a class of manufactured chemicals that have been extensively utilized worldwide. We hypothesize that the presence, uptake, and accumulation of PFAS in aquatic vegetation (AV) is dependent upon several factors, such as the physiochemical properties of PFAS and proximity to potential sources. In this study, AV was collected from eight locations in Florida to investigate the PFAS presence, accumulation, and spatiotemporal distribution. PFAS were detected in AV at all sampling locations, with a range from 0.18 to 55 ng/g sum (∑)PFAS. Individual PFAS and their concentrations varied by sampling location, time, and AV species. A total of 12 PFAS were identified, with the greatest concentrations measured in macroalgae. The average bioconcentration factor (BCF) among all samples was 1225, indicating high PFAS accumulation in AV from surface water. The highest concentrations, across all AV types, were recorded in the Indian River Lagoon (IRL), a location with a history of elevated PFAS burdens. The present study represents the first investigation of PFAS in naturally existing estuarine AV, filling an important gap on PFAS partitioning within the environment, as well as providing insights into exposure pathways for aquatic herbivores. Examining the presence, fate, and transport of these persistent chemicals in Florida’s waterways is critical for understanding their effect on environmental, wildlife, and human health. © 2023 American Society for Mass Spectrometry. Published by American Chemical Society. All rights reserved.",NA,10.1021/jasms.3c00018,PFAS;Fluorocarbons;Humans;Rivers;Surface waters;Animals;Article;Bioaccumulation;Florida;fluorocarbon;nonhuman;Polyfluoroalkyl substances;water pollutant;Mass spectrometry;wildlife;tandem mass spectrometry;human;ultra performance liquid chromatography;water;Tandem mass spectrometry;river;vegetation;Location;Water;Sampling location;surface water;Water Pollutants;Chemical;Uptake;bioconcentration factor;accumulations;Aquatic vegetation;estuarine;Estuarine;herbivore;lagoon;macroalga;Physio-chemical properties;submerged aquatic vegetation;Submerged aquatic vegetations;Tandem-mass spectrometry;Vegetation;Vegetables,NA,NA
rayyan-735662862,Polystyrene microplastics alter the trophic transfer and biotoxicity of fluoxetine in an aquatic food chain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.jhazmat.2024.134179,Fluoxetine;Food,NA,NA
rayyan-735665015,"Chemicals/materials of emerging concern in farmlands: sources, crop uptake and potential human health risks.",2022,12,1,Environmental Science: Processes &amp; Impacts,2050-7887,24,12,2217-2236,NA,https://research.ebsco.com/linkprocessor/plink?id=9b419642-079a-3982-9ddb-0f8c7bd01309,eng,NA,NA,"Certain chemicals/materials that are contaminants of emerging concern (CECs) have been widely detected in water bodies and terrestrial systems worldwide while other CECs occur at undetectable concentrations. The primary sources of CECs in farmlands are agricultural inputs, such as wastewater, biosolids, sewage sludge, and agricultural mulching films. The percent increase in cropland area during 1950–2016 was 30 and the rise in land use for food crops during 1960–2018 was 100–500%, implying that there could be a significant CEC burden in farmlands in the future. In fact, the alarming concentrations (μg kg<sup>−1</sup>) of certain CECs such as PBDEs, PAEs, and PFOS that occur in farmlands are 383, 35 400 and 483, respectively. Also, metal nanoparticles are reported even at the mg kg<sup>−1</sup> level. Chronic root accumulation followed by translocation of CECs into plants results in their detectable concentrations in the final plant produce. Thus, there is a continuous flow of CECs from farmlands to agricultural produce, causing a serious threat to the terrestrial food chain. Consequently, CECs find their way to the human body directly through CEC-laden plant produce or indirectly via the meat of grazing animals. Thus, human health could be at the most critical risk since several CECs have been shown to cause cancers, disruption of endocrine and cognitive systems, maternal–foetal transfer, neurotoxicity, and genotoxicity. Overall, this comprehensive review provides updated information on contamination of chemicals/materials of concern in farmlands globally, sources for their entry, uptake by crop plants, and their likely impact on the terrestrial food chain and human health.",NA,10.1039/d2em00322h,Crops;Food chains;Metal nanoparticles;Food crops;Plant translocation;Humanities;Humanism;Humans,NA,NA
rayyan-735662814,Prevalence of per- and polyfluoroalkyl substances (PFASs) in marine seafood from the Gulf of Guinea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.chemosphere.2023.139110,Military Personnel;Prevalence,NA,NA
rayyan-735664769,"Occurrence and partition of perfluorinated compounds in water and sediment from Liao River and Taihu Lake, China",2011,NA,NA,Chemosphere,NA,83,6,806-814,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953316653&doi=10.1016%2fj.chemosphere.2011.02.075&partnerID=40&md5=06c6178302e12ff815238b2a595e9c9e,NA,NA,NA,"The concentrations of four perfluorinated sulfonate acids (PFSAs) and 10 perfluorinated carboxylate acids (PFCAs) were measured in water and sediment samples from Liao River and Taihu Lake, China. In the water samples from Taihu Lake, PFOA and PFOS were the most detected perfluorinated compounds (PFCs); in Liao River, PFHxS was the predominant PFC followed by PFOA, while PFOS was only detected in two of the samples. This suggests that different PFC products are used in the two regions. PFOS and PFOA in both watersheds are at similar level as in the rivers of Japan, but significantly lower than in Great Lakes. The contributions of PFOS and long chain PFCAs in sediments were much higher than in water samples of both watersheds, indicating preferential partition of these PFCs in sediment. The concentrations of PFOS and PFOA were three orders of magnitude of lower than that of polycyclic aromatic hydrocarbons in the same sediments. The average sediment-water partition coefficients (log. Koc) of PFHxS, PFOS and PFOA were determined to be 2.16, 2.88 and 2.28 respectively. © 2011 Elsevier Ltd.",NA,10.1016/j.chemosphere.2011.02.075,Rivers;Carboxylation;China;unclassified drug;perfluoro compound;water pollution;sulfonate;Perfluorinated compounds;polycyclic aromatic hydrocarbon;water;article;organofluorine;lake;Lakes;river;PAH;Polycyclic aromatic hydrocarbons;sampling;Sediments;sediment pollution;Water;partition coefficient;watershed;Sediment;Perfluorinated compound (PFCs);lake sediment;Perfluorinated compounds (PFCs);Watersheds;sediment-water interface;Taihu Lake;Water samples;Water partition coefficients;Liaohe River;Sediment samples;perfluorinated carboxylate acid derivative;perfluorinated sulfonate acid derivative;Sediment water partition coefficient;Three orders of magnitude,NA,NA
rayyan-735664009,"Demographic, life-style and physiological determinants of serum per- and polyfluoroalkyl substance (PFAS) concentrations in a national cross-sectional survey of Swedish adolescents",2022,NA,NA,Environmental Research,NA,208,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123022576&doi=10.1016%2fj.envres.2022.112674&partnerID=40&md5=7cfce6d2db416f60c7571ae6890d920e,NA,NA,NA,"Per: and polyfluoroalkyl substances (PFAS) may affect adolescent health, yet factors related to PFAS concentrations in serum are poorly understood. We studied demographic, life-style and physiological determinants of serum PFAS concentrations in Swedish adolescents from a nation-wide survey, Riksmaten Adolescents 2016–17 (RMA, age 10–21 years, n = 1098). Serum samples were analyzed for 42 PFAS, using liquid chromatography-tandem mass spectrometry. The cumulative probability model was used to estimate associations between serum PFAS and determinants, using ordinal logistic regression. Legacy linear (lin-) perfluorooctanoic acid (PFOA), perfluorononaoic acid (PFNA), perfluorodecanoic acid (PFDA), perfluoroundecanoic acid (PFUnDA), lin-perfluorohexanesulfonic acid (PFHxS) and lin-/branched (br-) perfluorooctanesulfonic acid (PFOS) were quantifiable in ≥70% of the samples. The emerging PFAS 9-chlorohexanedecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS) was quantified in 5.4% of the samples, suggesting initiation of long-range transport far from production sites. Median concentrations of all legacy PFAS were <2 ng/g serum, with a few participants having very high (>100 ng/g serum) lin-PFHxS and lin-/br-PFOS concentrations due to previous high exposure from PFAS-contaminated drinking water. Legacy PFAS exposure was strongly associated with birth country of the participants and their mothers. 2-fold higher estimated adjusted mean (EAM) concentrations were seen among high income country participants with mothers from high income countries than among low/lower-middle income country participants with mothers from the same category. Menstruating females had lower lin-PFOA and br-PFOS EAM concentrations than those who were not. Iron status (plasma ferritin) among females may be a marker of intensity of menstrual bleeding, but it was not significantly associated with legacy PFAS concentrations among females. Further studies are needed to determine how physiological changes occurring around menstruation affect the toxicokinetics of PFAS in females. In conclusion, PFAS are pollutants of the industrialized world and some of the identified determinants may be overlooked confounders/effect modifiers that should be included in future PFAS/health studies among adolescents. © 2022 The Authors",NA,10.1016/j.envres.2022.112674,Biomonitoring;Alkanesulfonic Acids;Female;Fluorocarbons;Humans;Article;Sweden;Adolescent;Child;female;fluorocarbon;male;unclassified drug;controlled study;Environmental Pollutants;pollutant;chemical substance;perfluoroalkanoic acid;PFAA;liquid chromatography-mass spectrometry;perfluorodecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;perfluoroundecanoic acid;concentration (composition);pollution exposure;adult;alkanesulfonic acid;perfluorohexanesulfonic acid;human;serum;Adult;child;adolescent;major clinical study;young adult;Young Adult;drinking water;age;Cross-Sectional Studies;cross-sectional study;public health;human tissue;Exposure;lifestyle;demography;health survey;womens health;perfluorononaoic acid;menstruation;Swedish citizen;cross section;demographic trend;Demography;ferritin blood level;high income country;low income country;Menstruation;middle income country;Riksmaten;Life Style;Cesarean Section,NA,NA
rayyan-735662855,"Persistent organic pollution in Antarctic marine biota: Level, transport and risk assessment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.13287/j.1001-9332.202102.031,Military Personnel;Risk Assessment,NA,NA
rayyan-735664317,Tissue distribution and bioaccumulation of a novel polyfluoroalkyl benzenesulfonate in crucian carp,2020,NA,NA,Environment International,NA,135,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076837193&doi=10.1016%2fj.envint.2019.105418&partnerID=40&md5=9da4ba2e9dc4f3667b2cd551143a6623,NA,NA,NA,"The emergence of novel per- and polyfluoroalkyl substances (PFASs) has enabled researchers to determine their bioaccumulation, which is important for understanding their internal doses and environmental risks. Here, for the first time, we report on the occurrence of a novel PFAS, p-perfluorous nonenoxybenzenesulfonate (OBS) in wild crucian carp and explore its tissue distribution and bioaccumulation. The highest levels of OBS were observed in blood (mean/median: 144/133 ng/ml) with the mean tissue/blood ratios (TBRs) consistently below 1, ranging from 0.090 (muscle) to 0.644 (liver). This followed the pattern of perfluorooctane sulfonate (PFOS), implying that their distributions were similar. The calculated tissue-specific LogBAF values, except for muscle, 3.78 (gill)–4.14 (blood) over the regulatory bioaccumulation criterion (Log value: 3.70) indicated its obvious bioaccumulative potency in crucian carp. Molecular docking with estimated binding energies at −8.5 and −9.0 kcal/mol corroborated the strong interactions of OBS with human serum albumin and liver fatty acid binding protein, even though the binding energies were lower than those of PFOS. This, to some extent, explained the lower bioaccumulation of OBS than PFOS. Considering its bioaccumulative potential, large production volume, and wide use, further investigation into the environmental risk and in vivo toxicology of OBS is required. © 2019 The Authors",NA,10.1016/j.envint.2019.105418,Biochemistry;Alkanesulfonic Acids;Fluorocarbons;Humans;chemical pollutant;Animals;Article;Perfluorooctane sulfonates;Bioaccumulation;Tissue Distribution;animal;Blood;fluorocarbon;nonhuman;unclassified drug;controlled study;bioaccumulation;animal tissue;Binding energy;molecular docking;Molecular Docking Simulation;Polyfluoroalkyl substances;water pollutant;Muscle;perfluorooctanesulfonic acid;pollution exposure;alkanesulfonic acid;muscle;Fatty acids;liver;human;priority journal;blood;tissue distribution;pollution effect;fatty acid binding protein;carp;Carps;physiological response;Tissue distributions;cyprinid;biological uptake;Tissue distribution;Water Pollutants;Chemical;gill;Environmental risks;Bioaccumulation factor;Fatty acid-binding proteins;OBS;human serum albumin;crucian carp;Human serum albumins;4 perfluorous nonenoxybenzenesulfonate;Benzenesulfonates;benzenesulfonic acid derivative;Carassius;Strong interaction,NA,NA
rayyan-735663506,Determination of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) contents of compost amended soils and plants grown in these soils,2022,6,21,INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY,"[""0306-7319"", ""1029-0397""]",102,8,1926-1934,NA,NA,NA,NA,NA,"Dietary intake is a major route of exposure to perfluorinated compounds. In the case of exposure to these compounds by nutrition, the consumption of agricultural products is one of the most important places. Biological wastes are converted into composts and are often used for fertiliser purposes to prevent spreading of waste to large areas. These practices cause agricultural areas to be contaminated with perfluorinated compounds and to first pass on to the plants growing on these soils and then to animals and infestations through the food chain. In this study, firstly, perfluorooctanoic acid (PFOA) and perfluorooctane sulphonic acid (PFOS) levels were determined in five different composts. Mean PFOA and PFOS concentrations were between 26.1-102.0 ng g(-1) and 0.211-0.649 ng g(-1), respectively. After sowing wheat and corn, compost was applied. The amount of PFOA and PFOS that passed to the stalks, leaves, and grains of wheat and corn was determined. Obtained results showed that the total perfluorinated compounds migration decreased as follows: stalk>leaf>grain. Furthermore, the effects of PFOA and PFOS on chlorophyll concentration and soluble protein were examined. A decrease in chlorophyll formation and soluble protein content was observed with increasing PFOA and PFOS concentrations.",NA,10.1080/03067319.2020.1745200,Sulfones;Sulfonic Acids,NA,NA
rayyan-735664853,"Perfluorooctane sulfonate (PFOS) and other fluorochemicals in viscera and muscle of farmed pigs and chickens in Beijing, China",2010,NA,NA,Chinese Science Bulletin,NA,55,31,3550-3555,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449252407&doi=10.1007%2fs11434-010-4098-y&partnerID=40&md5=b657dcdb65be6c741370f4eb77ff6def,NA,NA,NA,"Eleven perfluorinated compounds (PFCs) were determined in tissue samples from farmed pigs and chickens (n=143) that were purchased in Beijing in March 2009. The total PFCs mean concentration was the highest in pig liver (3. 438 ng g-1 wet weight (ww)), followed by pig kidney (0. 508 ng g-1 (ww)), pig heart (0. 167 ng g-1 (ww)), chicken liver (0. 098 ng g-1 (ww)), chicken heart (0. 050 ng g-1 (ww)), pork loin (0. 018 ng g-1 (ww)), and chicken breast (0. 012 ng g-1 (ww)). Among the PFCs analyzed, perfluorooctane sulfonate (PFOS) was the predominant compound in viscera and muscle of farmed pigs and chickens. In addition, a strong linear correlation (r = 0. 932) was observed between the concentrations of PFOS and perfluoroundecanoic acid (PFUnDA) in pig liver. Our preliminary conclusion is that there is little potential risk of exposure to PFCs via the consumption of these products in Beijing. © 2010 Science China Press and Springer-Verlag Berlin Heidelberg.",NA,10.1007/s11434-010-4098-y,dietary intake;muscle;Gallus gallus;Suidae;Columba;perfluorinated compounds;viscera;Sulfones;Chickens;China;Viscera;Swine,NA,NA
rayyan-735662957,Sorption behavior of real microplastics (MPs): Insights for organic micropollutants adsorption on a large set of well-characterized MPs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.scitotenv.2020.137634,Adsorption,NA,NA
rayyan-735663665,Elemental and isotopic determination of lead (Pb) in particulate matter in the Brazilian city of GoiA¢nia (GO) using ICP-MS technique,2017,NA,NA,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"[""0944-1344"", ""1614-7499""]",24,25,20616-20625,NA,NA,NA,NA,NA,"The toxic metal lead (Pb) can be harmful to human health in various manners, but is also considered as a distinguished tracer of environmental pollution since the relative abundance of its four stable isotopes with the atomic masses of 204, 206, 207, and 208 varies with the emission source. This study is focused on the Pb concentrations and isotope ratios in the particulate matter of the Brazilian city of GoiA cent nia in order to determine the main Pb emission sources. Particulate matter samples were collected on clean Teflon filters during rainy and dry season in 2014 in the center of GoiA cent nia city near main roads with a high traffic volume. Pb concentrations as well as stable Pb isotope ratios of the particulate matter samples were analyzed by inductively coupled plasma-mass spectrometry. To apply this analytical technique successfully, it was necessary to optimize parameters in case of acquisition time, detector dead time, and mass discrimination, which affect the measurement accuracy and precision. Results showed that Pb concentrations in GoiA cent nia were different between rainy and dry season. Pb concentrations showed higher values and less variation in dry season than in rainy season. Pb isotope ratios demonstrated significant variations between dry and rainy season. An enrichment of Pb-206 isotopes related to Pb-207 and Pb-208 isotopes was observed in dry season. However, the comparison of the obtained isotopic Pb signature with data of potential Pb sources from previous studies indicated that traffic-related sources should be considered as main Pb source in the particulate matter of GoiA cent nia. These assumptions were incorporated by the calculation of the contribution factor of Pb coming from traffic-related sources by applying binary mixing equations.",NA,10.1007/s11356-017-9687-9,Multiple Sclerosis;Intracranial Hypertension,NA,NA
rayyan-735662834,Per- and Polyfluoroalkyl Substances Differentially Inhibit Placental Trophoblast Migration and Invasion <i>In Vitro</i>,2020,1,1,TOXICOLOGICAL SCIENCES,"[""1096-6080"", ""1096-0929""]",175,2,210-219,NA,NA,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFAS) are used as industrial surfactants and chemical coatings for household goods such as Teflon. Despite regulatory efforts to phase out legacy PFAS, they remain detectable in drinking water throughout the United States. This is due to the stability of legacy PFAS and the continued use of replacement compounds. In humans, PFAS have been detected in placenta and cord blood and are associated with low birth weight and preeclampsia risk. Preeclampsia is a leading cause of maternal mortality and is driven by insufficient endometrial trophoblast invasion, resulting in poor placental blood flow. PFAS alter invasion of other cell types, but their impact on trophoblasts is not understood. We therefore assessed the effects of PFAS on trophoblast migration, invasion, and gene expression in vitro. Trophoblast migration and invasion were assessed using a modified scratch assay in the absence or presence of Matrigel, respectively. Treatment with perfluorooctanoic sulfate (PFOS), perfluorooctanoic acid (PFOA), and GenX (1000 ng/ml) each decreased trophoblast migration over 24 h. However, only GenX (1000 ng/ml) significantly inhibited trophoblast invasion. Treatment with PFOS, PFOA, and GenX also decreased trophoblast expression of chemokines (eg, CCL2), chemokine receptors (eg, CCR4), and inflammatory enzymes (eg, ALOX15) involved in migration. Inhibition of chemokine receptors with pertussis toxin (10 ng/ml), a G-protein inhibitor, inhibited trophoblast migration similar to the PFAS. Taken together, PFAS decrease trophoblast migration, invasion, and inflammatory signaling. By understanding the mechanisms involved, it may be possible to identify the biological and exposure factors that contribute to preeclampsia.",NA,10.1093/toxsci/kfaa043,character(0),NA,NA
